ILI,definition,lemma_names,sentiment_SWN,sentiment_lexicon,sentiment_sa
ENG30-00094460-v,promeniti se (u pogledu fizičkih karakteristika i atributa),"['dobiti', 'doći u stanje', 'evoluirati', 'izgraditi', 'izgraditi se', 'narasti', 'postati', 'rasti', 'razvijati', 'razvijati se', 'razviti', 'razviti se', 'steći', 'usvojiti', 'zadobiti', 'zaraditi']","(0.0, 0.0)",positive,Neutralan
ENG30-02833235-a,O biljkama ili koji se odnosi na biljke.,['biljni'],"(0.0, 0.0)",positive,Objektivan
ENG30-00602805-v,"proći trening ili obuku radi pripreme za određenu ulogu, funkciju ili profesiju","['dresirati', 'obrazovati', 'obučavati', 'obučiti', 'osposobiti', 'osposobljavati', 'podučavati', 'pripremiti', 'razviti', 'školovati', 'trenirati']","(0.0, 0.0)",positive,Objektivan
ENG30-00138221-n,Dodir usnama.,"['poljubac', 'celov', 'ljubljenje']","(0.0, 0.0)",positive,Ne možem
ENG30-02706586-n,Nešto za šta se veruje da donosi sreću.,"['talisman', 'amajlija']","(0.0, 0.0)",positive,Objektivan
ENG30-00603298-v,Pripremati za budući zadatak ili karijeru.,"['razviti', 'obrazovati', 'obučiti']","(0.0, 0.0)",positive,Objektivan
ENG30-08681222-n,Opšta linija orijentacije.,['tok'],"(0.0, 0.0)",positive,Objektivan
ENG30-01005286-a,"koji je za žaljenje, naročito kao rezultat napuštanja",['napušten'],"(0.0, 0.0)",negative,Negativan
ENG30-00733483-n,ulazak na tuđi posed bez prava ili dozvole,"['invazija', 'upad', 'upadanje', 'uzurpacija']","(0.0, 0.0)",negative,Negativan
ENG30-00920336-v,"otkriti, saznati ili odrediti sa sigurnošću, obično istraživanjem ili kakvim drugim naporom","['čuti', 'ispitati', 'kontrolisati', 'naučiti', 'odrediti', 'otkriti', 'otkrivati', 'pregledati', 'prekontrolisati', 'proveravati', 'proveriti', 'saznati', 'saznavati', 'shvatati', 'shvatiti', 'učiti', 'utvrditi', 'utvrđivati']","(0.0, 0.0)",positive,Objektivan
ENG30-06170498-n,"izučavanje tehnika i pravila ya efikasno korišćenje jezika, posebno ya javne nastupe","['retorika', 'govorništvo']","(0.0, 0.0)",negative,Pozitivan
ENG30-02955065-n,Nešto što služi kao prekrivač ili zaštitnik.,"['kapak', 'pokrov']","(0.0, 0.0)",negative,Objektivan
ENG30-02137710-v,šta otkriti uklanjanjem poklopca,"['izlagati', 'izložiti', 'izneti na videlo', 'iznositi na videlo', 'otkriti', 'otkrivati']","(0.0, 0.0)",negative,Odgovor
ENG30-05517578-n,male anatomske strukture u obliku kesice ii mehura koji sadrže tečnost.,"['vezikula', 'cista']","(0.0, 0.0)",negative,Objektivan
ENG30-00421917-v,"izgube svežinu, energiju ili vitalnost","['bledeti', 'izbledeti', 'minuti', 'uvenuti', 'venuti']","(0.0, 0.0)",negative,Negativan
ENG30-02108672-n,"Jak, nabjen pas kratke dlake sa velikom glavom i jakom spljoštenom donjom vilivom; vrsta razijena u Engleskoj radi nahuškavanja bikova.","['buldog', 'engleski buldog']","(0.0, 0.0)",positive,Pozitivan
ENG30-14645346-n,težak srebrn tokskičan univalentan i bivalentan metal; jedini metal koji je tečan na bičnim temperaturama,"['živa', 'Hg', 'atomski broj 80']","(0.0, 0.0)",negative,Objektivan
ENG30-01220336-n,oštar napad na čiju ličnost ili dobro ime,"['kleveta', 'klevetanje', 'omalovažavanje']","(0.0, 0.0)",negative,Negativan
ENG30-01111016-a,Voljan da podari ili podeli.,"['velikodušan', 'darežljiv']","(0.0, 0.0)",positive,Pozitivan
ENG30-01214746-n,čin iskrene podrške ili podsticanja,"['podrška', 'podsticaj', 'pritisak']","(0.0, 0.0)",negative,Pozitivan
ENG30-06642138-n,Novi podaci o posebnim i trenutnim događajima.,"['vest', 'glas', 'novost']","(0.0, 0.0)",positive,Objektivan
ENG30-02281093-v,Zadržati ili ostaviti na strani za buduće korišćenje.,"['pohraniti', 'odložiti', 'skloniti']","(0.0, 0.0)",negative,Neutralan
ENG30-01227908-n,čin pokazivanja poštovanja prema drugima,"['ljubaznost', 'pristojnost']","(0.0, 0.0)",positive,Pozitivan
ENG30-13652066-n,zastarela jedinica razdaljine promenljive dužine (obično 3 milje),['liga'],"(0.0, 0.0)",positive,Objektivan
ENG30-00294579-a,"disinclined to work or exertion; ""faineant kings under whose rule the country languished""; ""an indolent hanger-on""; ""too lazy to wash the dishes""; ""shiftless idle youth""; ""slothful employees""; ""the unemployed are not necessarily work-shy""",['lenj'],"(0.0, 0.0)",negative,Negativan
ENG30-10527334-n,radikalni pristalica političke ili društvene revolucije,['revolucionar'],"(0.0, 0.0)",positive,Negativan
ENG30-01906749-n,"Najniži tip višećelijskih životinja koje žive najčešće u moru, pojedinačno ili u kolonijama, pričvršćene na dno ili predmete.","['spužva', 'sunđer']","(0.0, 0.0)",negative,Objektivan
ENG30-01264050-n,Čin upućivanja.,"['konsultovanje', 'uputstvo']","(0.0, 0.0)",positive,Odgovor
ENG30-00120784-a,biti ili imati nepoznat ili neimenovan izvor,"['neidentifikovan', 'neimenovan', 'neodređen', 'nepoznat', 'nespecifikovan', 'skriven']","(0.0, 0.0)",negative,Objektivan
ENG30-00796976-v,odbiti s gnušanjem,"['odbaciti', 'odbacivati', 'odbijati', 'odbiti', 'prezirati', 'prezreti']","(0.0, 0.0)",negative,Negativan
ENG30-06300193-n,Oblik reči nakon što se uklone svi afiksi (lingvistika).,"['osnova', 'koren', 'korena reč']","(0.0, 0.0)",negative,Objektivan
ENG30-00737188-n,"ponašanje koje krši pravila, etikeciju, običaj ili moral","['abnormalnost', 'devijacija', 'iregularnost', 'nepravilnost', 'odstupanje']","(0.0, 0.0)",negative,Negativan
ENG30-10582154-n,Osoba koja radi u službi druge.,"['sluga', 'lakej']","(0.0, 0.0)",negative,Neutralan
ENG30-01013367-v,Izdvojiti nešto kao važno.,"['naglasiti', 'isticati', 'istaknuti']","(0.0, 0.0)",positive,Objektivan
ENG30-14440875-n,stanje degeneracije mentalnih ili moralnih kvaliteta,"['degeneracija', 'dekadencija', 'izopačenje', 'korupcija', 'propadanje']","(0.0, 0.0)",negative,Negativan
ENG30-13477023-n,U biologiji niz događaja koji dovodi do evolutivnog razvoja vrste ili taksonomatske grupe organizama,"['evolucija', 'filogeneza']","(0.0, 0.0)",positive,Objektivan
ENG30-01887576-v,Kretati se glatko i bez muke.,"['kliziti', 'klizati']","(0.0, 0.0)",positive,Objektivan
ENG30-04208210-n,"ručni alat za podizanje rastresitog materijala, koji se sastoji od zakrivljenog kontejnera ili lopatice i ručke","['ašov', 'bager', 'buldožer', 'đubrovnik', 'lopata']","(0.0, 0.0)",negative,Objektivan
ENG30-05611062-n,u anatomiji struktura koja okružuje ili ima oblik pojasa.,"['zona', 'pojas']","(0.0, 0.0)",negative,Objektivan
ENG30-07358985-n,Nagli prelazak.,"['skok', 'iznenadni prelaz']","(0.0, 0.0)",positive,Neutralan
ENG30-02312427-n,"Insekt u neaktivnom stanju razvoja, kada se ne hrani; između larve i odraslog insekta.","['kukuljica', 'lutka']","(0.0, 0.0)",negative,Objektivan
ENG30-02423183-v,učiniti nešto mogućim preko neke specifične akcije,['omogućiti'],"(0.0, 0.0)",positive,Objektivan
ENG30-14422871-n,Rezultat razvijanja.,['napredovanje'],"(0.0, 0.0)",positive,Objektivan
ENG30-02238085-v,Doći u posed nečega.,['dobiti'],"(0.0, 0.0)",positive,Ne možem
ENG30-00066636-n,Neki čin koji se ne ostvaruje.,['neuspeh'],"(0.0, 0.0)",negative,Objektivan
ENG30-13953608-n,položaj najvišeg autoriteta,"['komanda', 'kontrola', 'tron', 'vlast']","(0.0, 0.0)",positive,(Objektivan
ENG30-07661583-n,goveđi odrezak sa ramenog dela životinje,['rame'],"(0.0, 0.0)",positive,Objectivan
ENG30-14448200-n,"nedostatak prosperiteta, sreće ili zdravlja",['nesreća'],"(0.0, 0.0)",negative,Negativan
ENG30-07226545-n,Usmeni zalog jedne osobe drugoj kada se složi da će uraditi (ili neće uraditi) nešto u budućnosti.,['obećanje'],"(0.0, 0.0)",positive,Objektivan
ENG30-08361329-n,politički sistem u kome vlada narod ili njegovi predstavnici,"['demokratija', 'republika']","(0.0, 0.0)",negative,Odgovor
ENG30-09296121-n,deo mora ili okeana koji je većim delom okružen kopnom,['zaliv'],"(0.0, 0.0)",positive,Objektivan
ENG30-13684632-n,osnovna novčana jedinica u Albaniji,"['lek', 'albanski lek', 'ALL']","(0.0, 0.0)",positive,Odgovor
ENG30-14436438-n,stanje kada je neko ponizan i ne nameće se,"['nenametljivost', 'nevažnost', 'opskurnost', 'poniznost', 'samoporicanje', 'skromnost', 'smernost']","(0.0, 0.0)",positive,Objektivan
ENG30-03619396-n,oprema koja se sastoji od skupa predmeta ili alata za određenu svrhu,"['garnitura', 'komplet', 'oprema', 'pribor', 'toaleta']","(0.0, 0.0)",positive,Objektivan
ENG30-14011811-n,stanje mirne (ali moguće privremene) neaktivnosti,"['mir', 'neaktivnost', 'smirenost', 'spavanje']","(0.0, 0.0)",positive,Objektivan
ENG30-00548616-v,prebaciti se sa jednog nivoa na drugi,"['prebaciti se', 'preći']","(0.0, 0.0)",positive,Objektivan
BILI-00000199,Ženina sestra prema njenom mužu.,"['svastika', 'svast']","(0.0, 0.0)",negative,Ne možem
ENG30-00957178-v,šta nedvosmisleno tvrditi ili kakvu dvoznačnost razrešiti,"['razrešiti dvosmislenost', 'tvrditi']","(0.0, 0.0)",positive,Objektivan
ENG30-07175575-n,Slaganje sa izjavom ili predlogom da se nešto radi.,"['saglasnost', 'pristanak']","(0.0, 0.0)",positive,Objektivan
ENG30-13597794-n,U pozicionom brojnom sistemu pozitivni celi broj koji je ekvivalentan jedinici na sledećem višem rednom mestu (matematika).,['osnova'],"(0.0, 0.0)",negative,Objektivan
ENG30-02686625-v,učiniti da se šta dogodi ili da šta uzrokuje,"['dovesti', 'dovoditi', 'izvesti', 'izvoditi', 'odvesti', 'odvoditi', 'prevoditi', 'provesti', 'provoditi', 'pružati', 'pružiti', 'voditi']","(0.0, 0.0)",positive,Objektivan
ENG30-00027807-n,Prostorno uređenje nečega što ga razlikuje od njegove materije.,"['oblik', 'forma']","(0.0, 0.0)",positive,Objektivan
ENG30-02679899-v,"Čuvati ili držati u neizmenjenom stanju, činiti da ostane ili traje.","['čuvati', 'nastaviti', 'održati']","(0.0, 0.0)",positive,Objektivan
ENG30-06883725-n,zvanični simbol Nacističke partije i Trećeg Rajha; krst kod koga su kraci (kao ruke) pod pravim uglom u pravcu časovnika,"['svastika', 'kukasti krst']","(0.0, 0.0)",negative,Negativan
ENG30-01125429-a,imati neželjene ili negativne kvalitete,"['loš', 'pokvaren']","(0.0, 0.0)",negative,Negativan
ENG30-04895773-n,osobina neukazivanja poverenja drugima,"['nepoverenje', 'sumnja', 'sumnjičenje']","(0.0, 0.0)",negative,Neutralan
ENG30-00943281-v,biti pričljiv,['brbljati'],"(0.0, 0.0)",negative,Objektivan
ENG30-00770543-n,čin koji zanemaruje kakav raniji dogovor ili čije pravo,"['kršenje', 'napad', 'nepoštovanje', 'povreda', 'prekršaj', 'prestup']","(0.0, 0.0)",negative,Negativan
ENG30-08152787-n,"Sveštenici posmatrani kao celina, nasuprot laicima.","['svećenstvo', 'sveštenstvo', 'kler', 'duhovnici']","(0.0, 0.0)",positive,Neutralan
ENG30-14074041-n,svaka bolest ili poremećaj do kojih dolazi tokom (ili zbog) drugih bolesti,['komplikacija'],"(0.0, 0.0)",negative,Objektivan
ENG30-06786629-n,Poruka koja opisuje kako nešto treba da bude urađeno,"['instrukcija', 'uputstvo']","(0.0, 0.0)",positive,Objektivan
ENG30-00824767-v,grditi strogo ili ljutito,"['grditi', 'izgrditi', 'koriti', 'kritikovati', 'prekoravati', 'prekoriti']","(0.0, 0.0)",negative,Negativan
ENG30-06604548-n,dvosmislenost (posebno u tekstu zakona ili ugovora) koja omogućava da se kakva teškoća ili obaveza izbegne,['rupa'],"(0.0, 0.0)",negative,Objektivan
ENG30-02260035-a,Definisanog oblika i zapremine; nije ni tečan ni gasovit.,['čvrst'],"(0.0, 0.0)",positive,Objektivan
ENG30-08387354-n,obrazovna i intelektualna elita,"['intelektualna elita', 'inteligencija']","(0.0, 0.0)",positive,Neutralan
ENG30-00065639-v,Pretrpeti (o povredama i bolestima).,"['dobiti', 'zadobiti', 'pretrpeti']","(0.0, 0.0)",positive,Negativan
ENG30-08179879-n,Ljudi koji nastanjuju teritoriju ili državu.,"['populacija', 'stanovništvo']","(0.0, 0.0)",positive,Objektivan
ENG30-01627355-v,učiniti da nešto počne da postoji,"['generirati', 'generisati', 'izroditi', 'proizvesti', 'proizvoditi', 'roditi', 'stvarati', 'stvoriti']","(0.0, 0.0)",positive,Objektivan
ENG30-02250625-v,Isplatiti nadoknadu; odužiti se.,"['nadoknaditi', 'kompenzovati']","(0.0, 0.0)",positive,Objektivan
ENG30-02122948-n,Mladunče domaće mačke.,"['mače', 'mačić']","(0.0, 0.0)",positive,Objektivan
ENG30-09472597-n,planina koja je nastala od vulkanskog materijala,"['vulkan', 'vulkanska planina']","(0.0, 0.0)",negative,Objektivan
ENG30-02138911-a,biti jedini od svoje vrste,"['jedan', 'jedini', 'jedinstven', 'neponovljiv']","(0.0, 0.0)",positive,Neutralan
ENG30-02283716-v,na šta prava zadržati,"['čuvati', 'držati', 'održavati', 'sačuvati', 'zadržati']","(0.0, 0.0)",positive,Objektivan
ENG30-13953608-n,položaj najvišeg autoriteta,"['komanda', 'kontrola', 'tron', 'vlast']","(0.0, 0.0)",positive,(Objektivan
ENG30-02223266-n,Beličasti insekt mekog tela nalik pravukoji se hrani drvetom,"['termit', 'beli mrav']","(0.0, 0.0)",negative,Objektivan
ENG30-06547832-n,nalog za odvođenje u pritvor,['hapšenje'],"(0.0, 0.0)",negative,Negativan
ENG30-03004225-n,komad kože koji odgovara peti,"['peta', 'potpetica', 'štikla']","(0.0, 0.0)",negative,Objektan
ENG30-14011811-n,stanje mirne (ali moguće privremene) neaktivnosti,"['mir', 'neaktivnost', 'smirenost', 'spavanje']","(0.0, 0.0)",positive,Objektivan
ENG30-03623556-n,Alat za sečenje sa oštrom zašiljenim metalnim sečivom i sa drškom.,['nož'],"(0.0, 0.0)",negative,Objektivan
ENG30-07452074-n,Društvena prilika u kojoj se vrši ceremonija sklapanja braka.,['svadba'],"(0.0, 0.0)",positive,Objektivan
ENG30-00912048-v,"glasno izgovarati; često s iznenađenjem, užasom ili radošću","['galamiti', 'kriknuti', 'uzviknuti', 'vikati', 'viknuti']","(0.0, 0.0)",negative,Ne možem
ENG30-02644234-v,"biti veći po broju, količini, moći, statusu ili značaju","['dominirati', 'nadjačati', 'nadjačavati', 'preovladati', 'preovladavati', 'preovlađivati', 'prevladati']","(0.0, 0.0)",positive,Objektivan
ENG30-04764741-n,deljenje zajedničkih atributa,"['jednakost', 'sličnost']","(0.0, 0.0)",positive,Objektivan
ENG30-02910353-n,pričvršćivač koji pričvršćuje dva kraka kaiša ili trake; često ima iglu,"['kopča', 'pređica', 'šnala']","(0.0, 0.0)",negative,Objektivan
ENG30-07116443-n,završno otpuštanje pritiska sakupljenog tokom okluzivne faze pri izgovoru okluzivnih suglasnika,['eksplozija'],"(0.0, 0.0)",negative,Objektivan
ENG30-10020890-n,Medicinski radnik sa dozvolom.,"['lekar', 'lečnik', 'doktor']","(0.0, 0.0)",positive,Objektivan
ENG30-02230022-v,reći ili poveriti (informacije) znanje,"['dati', 'dati na znanje', 'davati', 'davati na znanje', 'izneti na videlo', 'iznositi na videlo', 'obznaniti', 'obznanjivati', 'odati', 'odavati', 'otkriti', 'otkrivati', 'predati', 'predavati', 'preneti', 'preneti informaciju', 'prenositi', 'prenositi informaciju', 'pružati', 'pružiti', 'saopštavati', 'saopštiti']","(0.0, 0.0)",positive,Objektivan
ENG30-02230022-v,reći ili poveriti (informacije) znanje,"['dati', 'dati na znanje', 'davati', 'davati na znanje', 'izneti na videlo', 'iznositi na videlo', 'obznaniti', 'obznanjivati', 'odati', 'odavati', 'otkriti', 'otkrivati', 'predati', 'predavati', 'preneti', 'preneti informaciju', 'prenositi', 'prenositi informaciju', 'pružati', 'pružiti', 'saopštavati', 'saopštiti']","(0.0, 0.0)",positive,Objektivan
ENG30-07518132-n,trajno osećanje ljutine,"['zlovolja', 'loše raspoloženje']","(0.0, 0.0)",negative,Negativan
ENG30-02152991-n,životinja koja se lovi za hranu ili iz zabave,['divljač'],"(0.0, 0.0)",negative,Objektivan
ENG30-02642814-v,Zadržati za neko kasnije vreme.,"['odlagati', 'odložiti', 'odgoditi', 'odgađati']","(0.0, 0.0)",negative,Neutralan
ENG30-02152881-n,životinja koja se lovi za hranu,"['plen', 'lovina']","(0.0, 0.0)",negative,Objektivan
ENG30-10553402-n,pripadnik necivilizovanog plemena,"['divljak', 'varvarin']","(0.0, 0.0)",negative,Objektivan
ENG30-14438541-n,reputacija i popularnost koju neka osoba poseduje,"['glas', 'popularnost', 'reputacija']","(0.0, 0.0)",positive,Objektivan
ENG30-00207761-n,čin kojim se neka osoba proteruje iz domovine,"['progonstvo', 'izgnanstvo']","(0.0, 0.0)",negative,Negativan
ENG30-09214581-n,sve što služi tome da šta razdvojenim zadrži ometanjem vida ili pristupa,"['barijera', 'barikada', 'pregrada', 'prepona', 'prepreka', 'zid']","(0.0, 0.0)",negative,Objektivan
ENG30-13897996-n,Jednakost raspodele.,"['balans', 'ravnoteža']","(0.0, 0.0)",positive,Objektivan
ENG30-07367812-n,Neki događaj koji prekida.,"['prekid', 'upad']","(0.0, 0.0)",negative,Negativan
ENG30-02267989-v,zahtevati (vreme ili prostor) ,"['oduzeti', 'oduzimati', 'okupirati', 'popuniti', 'popunjavati', 'zahtevati', 'zaokupiti', 'zaokupljati', 'zauzeti', 'zauzimati']","(0.0, 0.0)",negative,Ne postoji do
ENG30-00602112-v,usvojiti,"['prihvatati', 'prihvatiti', 'usvajati ', 'usvojiti']","(0.0, 0.0)",positive,Objektivan
ENG30-00615774-v,"sprečiti da nešto bude uključeno, razmatrano ili prihvaćeno","['isključiti', 'isključivati', 'izostaviti', 'izostavljati', 'povući']","(0.0, 0.0)",negative,Negativan
ENG30-09827683-n,veoma malo dete koje još nije prohodalo ili progovorilo,['beba'],"(0.0, 0.0)",positive,Objektivan
ENG30-02289295-v,zaraditi na nekoj komercijalnoj ili poslovnoj transakciji; zaraditi kao platu ili dnevnicu,"['zaraditi', 'profitirati', 'realizovati']","(0.0, 0.0)",positive,Objektivan
ENG30-01983162-a,koji zaslužuje uvažavanje i poštovanje,"['častan', 'dobar', 'dobronameran', 'moralan', 'pošten', 'poštovan', 'pouzdan', 'siguran', 'ugledan', 'uredan', 'uvažen']","(0.0, 0.0)",positive,Pozitivan
ENG30-01982646-a,koji ima dobru reputaciju,"['na dobrom glasu', 'pouzdan', 'ugledan']","(0.0, 0.0)",positive,Odgovor
ENG30-00421590-a,odvratno prljav; prekriven ili zamazan kakvom odvratnom tvari,"['gadan', 'išaran', 'neprijatan', 'odbojan', 'odvratan', 'otužan', 'prašnjav', 'prljav', 'uprašnjavljen', 'uprljan', 'zaprljan']","(0.0, 0.0)",negative,Negativan
ENG30-07140978-n,Diskusija u kojoj se iznose argumenti za ili protiv nekog predloga.,"['rasprava', 'debata', 'spor']","(0.0, 0.0)",positive,Objektivan
ENG30-01155090-v,dostići i eventualno prestići,"['prestizati', 'preteći', 'preticati', 'srestići', 'sustići', 'sustizati']","(0.0, 0.0)",negative,Objektivan
ENG30-00621627-n,Korišćenje fizičke i li mentalne energije; težak rad.,"['trud', 'napor', 'znoj']","(0.0, 0.0)",positive,Objektivan
ENG30-01208597-n,čin traženja pomoći od koga,"['azil', 'pribegavanje', 'pribežište', 'sklonište', 'utočište']","(0.0, 0.0)",negative,Objektivan
ENG30-10407310-n,onaj koji voli i brani svoju zemlju,"['domoljub', 'patriota', 'rodoljub']","(0.0, 0.0)",positive,Pozitivan
ENG30-03888605-n,gimnastička sprava koja se sastoji od dve drvene letve koje pridržavaju nosači.,['razboj'],"(0.0, 0.0)",negative,Objektivan
ENG30-01202904-n,Zajednička operacija ili radnja.,"['kooperacija', 'saradnja']","(0.0, 0.0)",positive,Objektivan
ENG30-02235229-v,Odreći se vlasništva ili kontrole.,"['ustupiti', 'predati', 'prepustiti']","(0.0, 0.0)",negative,Negativan
ENG30-07200527-n,govorni čin odgovaranja na pitanje,"['odgovor', 'uzvrat']","(0.0, 0.0)",negative,Odgovor
SRP-129243479,Vrsta otrovne zmije.,"['poskok', 'grabarka', 'kamenjarka', 'crnokrug', 'Vipera ammodžtes']","(0.0, 0.0)",negative,Negativan
ENG30-01856238-a,Krajnji ili osnovni sastojci nečega.,"['osnovni', 'elementaran', 'prost']","(0.0, 0.0)",positive,Objektivan
ENG30-00750306-n,nepoštenost šarlatana,"['nadrilekarstvo', 'prevara', 'šarlatanstvo']","(0.0, 0.0)",negative,Negativan
ENG30-02116118-v,čija osećanja uzrujati,"['izazivati', 'izazvati', 'ložiti', 'nadahnuti', 'nagnati', 'nagoniti', 'nagovarati', 'nagovoriti', 'naložiti', 'napaliti', 'navesti', 'navoditi', 'paliti', 'podstaći', 'podstaknuti', 'podsticati', 'pokrenuti', 'pokretati', 'potaknuti', 'provocirati', 'stimulirati', 'stimulisati', 'uzbuditi', 'uzbuđivati', 'zagrejati']","(0.0, 0.0)",positive,(Objektivan
