ILI,definition,lemma_names,sentiment_SWN,sentiment_lexicon,sentiment_sa
ENG30-07720442-n,Sladak ili ljut plod biljke iz roda Capsicum.,['paprika'],"(0.0, 0.0)",positive,Negativan
ENG30-00034479-n,Neka akcija.,['stvar'],"(0.0, 0.0)",positive,Neutralan
ENG30-00721437-v,napraviti kakvo otkriće,"['izneti na videlo', 'iznositi na videlo', 'izumeti', 'izumevati', 'naći', 'obznaniti', 'obznanjivati', 'opažati', 'opaziti', 'otkriti', 'otkrivati', 'pronaći', 'pronalaziti', 'uočiti', 'utvrditi', 'utvrđivati']","(0.0, 0.0)",positive,Negativan
ENG30-00404642-v,dovesti nešto u red,"['organizovati', 'organizirati']","(0.0, 0.0)",positive,Negativan
ENG30-00194912-v,poseći šumu,"['ogoliti', 'opustiti', 'opustošiti']","(0.0, 0.0)",negative,Negativan
ENG30-07175241-n,Verbalni čin dogovaranja.,['dogovaranje'],"(0.0, 0.0)",negative,Neutralan
ENG30-01133281-n,Čin upravljanja nečim.,"['upravljanje', 'rukovođenje']","(0.0, 0.0)",positive,Negativan
ENG30-01116585-v,Suprotstaviti se nekome ili nečemu.,"['izdržati', 'odoleti']","(0.0, 0.0)",negative,Negativan
ENG30-02387034-v,pripremiti (nekoga) za buduću ulogu ili dužnost,"['dresirati', 'iškolovati', 'izdresirati', 'obrazovati', 'obučavati', 'obučiti', 'osposobiti', 'osposobljavati', 'podučavati', 'podučiti', 'pripremati', 'pripremiti', 'školovati', 'spremati', 'spremiti', 'trenirati', 'upraviti', 'upravljati', 'usmeravati', 'usmeriti', 'vaspitati', 'vaspitavati']","(0.0, 0.0)",positive,nezakonичno
ENG30-03135532-n,drvena struktura koja se sastoji od uspravne grede sa poprečnom letvom,['krst'],"(0.0, 0.0)",negative,Neutralan
ENG30-00599992-v,biti učenik određenog predmeta,"['čitati', 'čuti', 'naučiti', 'otkriti', 'proučavati', 'saznati', 'studirati', 'učiti']","(0.0, 0.0)",positive,Neutralan
ENG30-00177448-n,"sredstvo za postizanje nekog cilja, koje ne mora nužno da bude principijelno ili etički ispravno",['sredstvo'],"(0.0, 0.0)",positive,negativan
ENG30-05750163-n,Ukus koji je u nekom trenutku popularan.,"['moda', 'trend']","(0.0, 0.0)",negative,Negativan
ENG30-00116687-n,čin proterivanja ili isterivanja ili izbacivanja,"['izbacivanje', 'proterivanje']","(0.0, 0.0)",negative,Negativan
ENG30-05492259-n,"presavijeni deo, kao na koži ili mišićima","['nabor', 'bora']","(0.0, 0.0)",negative,Negativan
ENG30-00347652-n,uzrokovanje da se nešto stalno pomera sa jedne na drugu stranu,"['trzaj', 'pokret']","(0.0, 0.0)",negative,Negativan
ENG30-00131426-a,"Kod četvoronožaca koji je bliži repnom delu, kod primata koji je bliži kičmi.","['stražnji', 'zadnji']","(0.0, 0.0)",negative,Neutralan
ENG30-00421875-a,"ogavan, pregažen, odvratan","['odvratan', 'ogavan']","(0.0, 0.0)",negative,*   Ogavan negativan*   Pregažen neutralan*   Odvratan pozitivan
ENG30-15271619-n,suspenzija radijskog ili TV prenosa,['zabrana'],"(0.0, 0.0)",negative,Negativan
ENG30-07518132-n,trajno osećanje ljutine,"['zlovolja', 'loše raspoloženje']","(0.0, 0.0)",negative,Negativan
ENG30-04118021-n,Komad teške debele tkanine (obično sa čvorovima ili vlaknima) koji se koristi da pokrije pod.,"['tepih', 'ćilim']","(0.0, 0.0)",negative,Neutralan
ENG30-02684971-a,koji se odnosi na ili koji naseljava božansko nebo,"['božanski', 'nebeski']","(0.0, 0.0)",positive,Neutralan
ENG30-03546340-n,Ukupnost konstrukcija u kojima žive ljudi.,['smeštaj'],"(0.0, 0.0)",positive,Neutralan
ENG30-04749709-n,"razlika između suprotstavljenih činjenica, tvrdnji ili mišljenja","['devijacija', 'nesaglasnost', 'neslaganje', 'nesličnost', 'neusaglašenost', 'odstupanje', 'oprečnost', 'razlika', 'razmimoilaženje']","(0.0, 0.0)",negative,Neutralan
ENG30-01134781-v,ispaliti pucanj,"['ispaliti', 'pucati']","(0.0, 0.0)",negative,Negativan
ENG30-03335600-n,predstava telesnog oblika (posebno osobe),"['statua', 'kip']","(0.0, 0.0)",positive,Negativan
ENG30-02833235-a,O biljkama ili koji se odnosi na biljke.,['biljni'],"(0.0, 0.0)",positive,Neutralan
ENG30-00642098-v,Izvršiti operaciju deljenja.,['podeliti'],"(0.0, 0.0)",positive,Negativan
ENG30-00807178-v,smatrati pogrešnim ili neprikladnim,"['ne odbriti', 'ne odobravati', 'odbaciti', 'odbacivati', 'odbijati', 'odbiti', 'zamerati', 'zameriti']","(0.0, 0.0)",negative,Negativan
ENG30-11503644-n,Bilo koa mehanička sila koja teži da uspori ili zaustavi kretanje.,['otpor'],"(0.0, 0.0)",negative,Negativan
ENG30-03661861-n,rekreativni objekat koji uključuje bazen za vodene sportove,['bazen'],"(0.0, 0.0)",positive,Neutralan
ENG30-02844056-n,(šahovska figura koja može da pomera dijagonalno po pljima iste boje,"['lovac', 'laufer']","(0.0, 0.0)",negative,Neutralan
ENG30-05404728-n,"Supstanca sa specijalnom funkcijom koju luči ćelija ili žlezda, posebno ona koja nije otpad.","['sekret', 'sekrecija']","(0.0, 0.0)",negative,Neutralan
ENG30-00813978-v,Razgovarati o nečemu u detalje.,"['raspravljati', 'diskutovati']","(0.0, 0.0)",negative,Neutralan
ENG30-14475661-n,stanje nesreće ili nevolje,"['nedaća', 'nesreća', 'nevolja', 'tegoba', 'teškoća']","(0.0, 0.0)",negative,Negativan
ENG30-00429048-n,Zabava koja drži pažnju.,"['zabava', 'razonoda']","(0.0, 0.0)",positive,Neutralan
ENG30-05972103-n,(filozofija) filozofska teorija po kojoj su ideje jedina realnost,['idealizam'],"(0.0, 0.0)",positive,Negativan
ENG30-04618070-n,Određena ličnost osobe koja se smatra stalnim entitetom.,"['identitet', 'individualnost', 'posebnost']","(0.0, 0.0)",positive,Neutralan
ENG30-00362348-v,Sprečiti završavanje nečega.,"['zaustaviti', 'prekinuti', 'obustaviti']","(0.0, 0.0)",negative,Negativan
ENG30-02236124-v,Voljno primiti nešto dato ili ponuđeno.,"['prihvatiti', 'hteti']","(0.0, 0.0)",positive,Negativan
ENG30-03969627-n,Uzica o koju je obešen metalni teg koji pokazuje direktno na centar zemljine teže.,['visak'],"(0.0, 0.0)",positive,Negativan
ENG30-09619168-n,Osoba koja pripada polu koji može da rađa bebe.,"['žena', 'žensko']","(0.0, 0.0)",positive,Negativan
ENG30-01399576-v,udarati opetovano (deo sopstvenog tela) kao potaknut snažnim osećanjima ili u pratnji muzike,"['busati', 'tući', 'udarati', 'udariti']","(0.0, 0.0)",negative,pozitivan
ENG30-00421917-v,"izgube svežinu, energiju ili vitalnost","['bledeti', 'izbledeti', 'minuti', 'uvenuti', 'venuti']","(0.0, 0.0)",negative,Negativan
ENG30-11420831-n,Usmereni niz komponenata emisije talasa.,['spektar'],"(0.0, 0.0)",negative,Neutralan
ENG30-02116980-v,provocirati ili uzbuditi,"['delovati na', 'izazivati', 'izazvati', 'izvršiti uticaj', 'uplivisati', 'uticati', 'uzbuditi', 'uzbuđivati', 'vršiti uticaj']","(0.0, 0.0)",negative,Negativan
ENG30-14361664-n,iznenadno grčenje mišića odnosno mišićnih vlakana.,"['grčevito trzanje', 'trzaj']","(0.0, 0.0)",negative,Negativan
ENG30-00224418-b,na način označen ekstremnom ili nasilnom energijom,"['pobesnelo', 'besno']","(0.0, 0.0)",negative,Negativan
ENG30-05403149-n,"an amber, watery fluid, rich in proteins, that separates out when blood coagulates","['serum', 'blood_serum']","(0.0, 0.0)",positive,Neutralan
ENG30-10467179-n,Glavni šef republike.,"['predsednik republike', 'predsednik']","(0.0, 0.0)",positive,Negativan
ENG30-10523519-n,neko ko živi na određenom mestu duže vreme ili ko je na otm mestu ređen,['građanin'],"(0.0, 0.0)",positive,Neutralan
ENG30-00636728-n,sistematsko istraživanje pitanja od javnog interesa,"['ispitivanje', 'istraživanje']","(0.0, 0.0)",positive,Negativan
ENG30-01879579-v,kretati se sa ili kao sa stalno alternirajućim pokretima,"['bubnjati', 'dobovati', 'drhtati', 'kucati', 'kuckati', 'lupati', 'lupkati', 'pulsirati', 'zabubnjati']","(0.0, 0.0)",negative,Neutralan
ENG30-00654885-n,Rad koji uključuje brigu i pažnju o nekome ili neyemu.,"['nega', 'staranje']","(0.0, 0.0)",positive,Neutralan
ENG30-00712135-v,Proceniti da je nešto moguće.,"['proceniti', 'računati', 'ceniti', 'pretpostaviti']","(0.0, 0.0)",positive,Negativan
ENG30-02185373-v,Proizvoditi lagane ritmičke udarce po površini.,"['kucati', 'tapkati', 'lupkati', 'lupati', 'tupkati']","(0.0, 0.0)",negative,Negativan
ENG30-05207130-n,nemati snagu da se šta izvede,"['nemoć', 'nesposobnost', 'slabost']","(0.0, 0.0)",negative,Negativan
ENG30-06402031-n,dnevno pisane zabeleške (obično ličnih) iskustava i zapažanja,['dnevnik'],"(0.0, 0.0)",positive,Neutralan
ENG30-13729236-n,Broj koji je rezultat oduzimanja; kada se sabere sa umanjiocem daje umanjenik.,['razlika'],"(0.0, 0.0)",positive,Neutralan
ENG30-07109196-n,Komunikacija izgovorenim rečima.,"['govor', 'govorni jezik']","(0.0, 0.0)",positive,Neutralan
ENG30-00209446-n,Čin sklanjanja iz službe ili zaposlenja.,['uklanjanje'],"(0.0, 0.0)",negative,Negativan
ENG30-13910384-n,"Prazan prostor, obično na neki način ograničen.",['praznina'],"(0.0, 0.0)",negative,Neutralan
ENG30-06024230-n,zbir vrednosti podeljenih brojem vrednosti,"['aritmetička sredina', 'očekivanje']","(0.0, 0.0)",positive,Neutralan
ENG30-00439958-v,izgubiti brzinu; kretati se sporije,['usporiti'],"(0.0, 0.0)",negative,Neutralan
ENG30-00610167-v,izbaciti iz uma - prestati da se čega sećaš,"['zaboraviti', 'zakopati', 'zakopavati']","(0.0, 0.0)",negative,Negativan
ENG30-00614999-v,ostaviti nedovršenim ili izostaviti,"['izostaviti', 'izostavljati', 'odbaciti', 'odbacivati', 'okanuti se', 'ostaviti se', 'ostavljati se', 'otresati', 'otresti', 'prekidati', 'prekinuti', 'zanemariti', 'zanemarivati']","(0.0, 0.0)",negative,Neutralan
ENG30-06378298-n,pesma sa pričom ikoja potiče iz naroda,['balada'],"(0.0, 0.0)",positive,nezakonican
ENG30-13400798-n,"Finansijska obaveza, kao porez.","['trošak', 'potraživanje']","(0.0, 0.0)",negative,Negativan
ENG30-01120448-n,Čin isplaćivanja novca.,"['plaćanje', 'isplaćivanje', 'plata']","(0.0, 0.0)",positive,Negativan
ENG30-14439745-n,stanje kada neko nije poštovan,"['nepoštovanje', 'prezrenje', 'sramota']","(0.0, 0.0)",negative,Negativan
ENG30-05849040-n,Konstrukt po kome se mogu razlikovati predmeti ili osobe.,"['atribut', 'dimenzija', 'svojstvo']","(0.0, 0.0)",positive,Neutralan
ENG30-00356765-b,na odvratan način,"['odvratno', 'gnusno', 'čudovišno']","(0.0, 0.0)",negative,Negativan
ENG30-01995211-v,"donositi, uzeti ili izvući iz kontejnera ili ispod kakvog poklopca","['iščupati', 'istrgnuti', 'izvlačiti', 'izvući', 'otrgnuti', 'povlačiti', 'povući', 'uzeti', 'uzimati', 'vući']","(0.0, 0.0)",negative,Neutralan
ENG30-04181228-n,kaiš koji zadržava ili ograničava slobodu (naročito nešto što se koristi za vezivanje ili zadržavanje zatvorenika),"['lanci', 'veza']","(0.0, 0.0)",negative,negativan
ENG30-14437134-n,stanje visoke časti,"['aura', 'slava']","(0.0, 0.0)",positive,nezakonichen
ENG30-07157123-n,svakodnevni govor ljudi (različit od književnog jezika),"['vernakuar', 'žargon']","(0.0, 0.0)",negative,Neutralan
ENG30-02561995-v,Završiti nešto.,"['obaviti', 'uraditi']","(0.0, 0.0)",positive,Negativan
ENG30-00719705-n,Poseban deo posla koji treba bude urađen kao obaveza ili za posebnu naknadu.,"['zaduženje', 'zadatak']","(0.0, 0.0)",positive,Neutralan
ENG30-02679415-n,Sastojak koji se dodaje nečemu da ga poboljša.,['dodatak'],"(0.0, 0.0)",positive,Neutralan
ENG30-10560637-n,Osoba sa dosta znanja o jednoj ili više nauka.,"['naučnik', 'učenjak']","(0.0, 0.0)",positive,Neutralan
ENG30-02389346-n,"Kopitar srodan konju od koga se razlikuje manjim rastom, dugim ušimai repom samo pri vrhu kosmatim.","['magarac', 'Equus asinus']","(0.0, 0.0)",negative,Neutralan
ENG30-00251013-n,Čin kojim se nešto čini čistim.,['čišćenje'],"(0.0, 0.0)",positive,Neutralan
ENG30-02547317-a,Koji je pokriven ili natopljen tečnošću kao što je voda.,['vlažan'],"(0.0, 0.0)",negative,Neutralan
ENG30-01951801-a,koji pruža uživanje ili zadovoljstvo,"['cenjen', 'prijatan', 'dopadljiv']","(0.0, 0.0)",positive,nezakoniten
ENG30-00032613-n,Bilo šta što se poseduje.,"['svojina', 'vlasništvo']","(0.0, 0.0)",positive,Neutralan
ENG30-00719494-n,Posao koji ste u obavezi da uradite zbog moralnih ili zakonskih razloga.,"['dužnost', 'obaveza']","(0.0, 0.0)",negative,Negativan
ENG30-07175575-n,Slaganje sa izjavom ili predlogom da se nešto radi.,"['saglasnost', 'pristanak']","(0.0, 0.0)",positive,Negativan
ENG30-13897837-n,Donja strana geometrijskog lika sa koje se može konstruisati visina.,['osnova'],"(0.0, 0.0)",negative,Neutralan
ENG30-00954311-n,Vojna akcija koja štiti zemlju od potencijalnih neprijatelja.,"['odbrana', 'odbrambena mera']","(0.0, 0.0)",positive,Neutralan
ENG30-07405893-n,Pokret koji je karakterističan za fluide (tečnosti i gasove).,"['tok', 'tečenje']","(0.0, 0.0)",positive,Neutralan
ENG30-00598954-v,"upoznati nešto ili postati nečega svestan, obično slučajno","['čuti', 'naći', 'naučiti', 'opaziti', 'otkriti', 'saznati', 'shvatiti', 'studirati', 'učiti', 'uočiti', 'utvrditi', 'videti']","(0.0, 0.0)",positive,Neutralan
ENG30-15287830-n,interval u toku koga se ponavlja sekvencija događaja,"['ciklus', 'ritam']","(0.0, 0.0)",positive,Neutralan
ENG30-00756331-n,čije pretvaranje da je druga osoba,"['gluma', 'glumatanje', 'imitacija', 'imitiranje', 'izigravanje', 'oponašanje', 'podražavanje', 'pretvaranje']","(0.0, 0.0)",negative,Negativan
ENG30-06080522-n,grana bioloških nauka koja se bavi funkcionisanjem organizama,['fiziologija'],"(0.0, 0.0)",positive,Neutralan
ENG30-00082308-v,smanjiti bol ili neprijatnosti ; ublažiti,"['olakšati', 'smiriti', 'tešiti', 'umiriti', 'utešiti']","(0.0, 0.0)",positive,nezakonican
ENG30-00478830-v,"označiti za brisanje, obrisati ili izbrisati","['brisati', 'izbrisati', 'obrisati']","(0.0, 0.0)",negative,Negativan
ENG30-01169317-n,Grupna akcija kao odgovor onima na vlasti.,['otpor'],"(0.0, 0.0)",negative,Neutralan
ENG30-02678384-n,mehanizam koji nešto automatski stavlja u pogon,['pokretač'],"(0.0, 0.0)",positive,Negativan
ENG30-02131279-v,"Posmatrati, proveriti i pregledati pažljivo.","['ispitati', 'pregledati']","(0.0, 0.0)",negative,Neutralan
ENG30-00316486-b,na strahovit način,['strahovito'],"(0.0, 0.0)",positive,Negativan
ENG30-00796586-n,neki projekat koji instruktor dodeljuje,['zadatak'],"(0.0, 0.0)",positive,Neutralan
ENG30-00615774-v,"sprečiti da nešto bude uključeno, razmatrano ili prihvaćeno","['isključiti', 'isključivati', 'izostaviti', 'izostavljati', 'povući']","(0.0, 0.0)",negative,Negativan
ENG30-05835747-n,Apstraktna ili opšta ideja koja je izvedena iz specifičnih slučajeva.,"['pojam', 'koncept', 'konstrukt']","(0.0, 0.0)",positive,Neutralan
ENG30-00737070-n,čin neprikladne intimnosti,"['familijarnost', 'intimiziranje', 'intimnost', 'nepodobnost', 'sloboda']","(0.0, 0.0)",positive,Negativan
ENG30-06391766-n,deo štampanog serijala,"['broj', 'nastavak']","(0.0, 0.0)",positive,Neutralan
ENG30-01221611-n,ponašanje koje je namerno neprijateljsko,"['agresija', 'agresivnost', 'napad']","(0.0, 0.0)",negative,Negativan
ENG30-06573223-n,kratak skup komandi za korekciju baga u računarskom programu,['zakrpa'],"(0.0, 0.0)",negative,Negativan
ENG30-09770472-n,neko ko upravlja vladinom agencijom ili odeljenjem,"['administrator', 'direktor', 'rukovodilac', 'upravitelj', 'upravnik']","(0.0, 0.0)",negative,Neutralan
ENG30-07133701-n,Govor koji se koristi za neformalnu razmenu pogleda.,"['konverzacija', 'razgovor']","(0.0, 0.0)",positive,Neutralan
ENG30-00874175-v,učiniti znanim ili poznatim,"['predstaviti', 'predstavljati', 'upoznati', 'upoznavati']","(0.0, 0.0)",positive,Neutralan
ENG30-00943187-n,U hirurgiji čin probijanja u unutrašnjost tela ili organa šupljom iglom kako bi se izvukla tečnost.,"['centeza', 'ubod']","(0.0, 0.0)",negative,negativan
ENG30-02531422-a,psihološki hladan i neentuzijastičan - neprijateljski nastrojen ili nezainteresovan ili takac koji pokazuje da koga ne voli,"['hladan', 'leden']","(0.0, 0.0)",positive,negativan
ENG30-03822171-n,novine kao fizički predmet,['novina'],"(0.0, 0.0)",positive,Negativan
ENG30-02853218-n,Ono što sprečava pristup ili napredak.,['blokada'],"(0.0, 0.0)",negative,Negativan
ENG30-02116980-v,provocirati ili uzbuditi,"['delovati na', 'izazivati', 'izazvati', 'izvršiti uticaj', 'uplivisati', 'uticati', 'uzbuditi', 'uzbuđivati', 'vršiti uticaj']","(0.0, 0.0)",positive,Negativan
ENG30-01313649-a,mesto na kome nema ljudi,"['usamljen', 'osaman', 'samotan']","(0.0, 0.0)",negative,Neutralan
ENG30-00862683-v,napasti koga usmeno ili pismeno,"['napadati', 'napasti', 'nasrnuti', 'nasrtati', 'navaliti (na koga)', 'navaliti [na koga]', 'navaljivati (na koga)']","(0.0, 0.0)",negative,Negativan
ENG30-13490343-n,razvoj od jednostavnijih ka složenijim oblicima,['napredovanje'],"(0.0, 0.0)",positive,Neutralan
ENG30-02375131-v,Izvršiti aktivnost ili uzeti učešće; biti uključen.,['učestvovati'],"(0.0, 0.0)",positive,Neutralan
ENG30-01173038-n,Snažan pokret pesnicom ili oružjem.,"['udarac', 'udar']","(0.0, 0.0)",negative,Negativan
ENG30-00945401-n,Čin pomnog razgledanja da bi se našlo nešto ili neko.,"['lov', 'potraga']","(0.0, 0.0)",positive,Negativan
ENG30-00756338-v,snažno potvrditi; reći da je nešto tačno ili postojeće,['tvrditi'],"(0.0, 0.0)",positive,pozitivan
ENG30-02375468-v,"Izvršiti čin, obično sa negativnom konotacijom.","['počiniti', 'izvesti']","(0.0, 0.0)",positive,Negativan
ENG30-13250398-n,Imovina koja ima ekonomsku upotrebljivost: novčana ili razmenjiva vrednost.,['bogatstvo'],"(0.0, 0.0)",positive,Neutralan
ENG30-01177327-n,"odbijanje da prihvati neki autoritet, kod ili konvencija","['buna', 'neposlušnost', 'pobuna', 'revolt', 'revolucija', 'ustanak']","(0.0, 0.0)",negative,Negativan
ENG30-05827684-n,bilo koji podsticajan podatak ili događaj; dela koja pobuđuju akciju,"['podstrek', 'podsticaj', 'stimulans', 'stimulus', 'input']","(0.0, 0.0)",negative,nezakonичan
ENG30-02745172-v,dodatak predstavljati,"['dodati', 'dodavati', 'dometati', 'dometnuti', 'doprineti', 'doprinositi', 'nadodati', 'nadodavati', 'pridodati', 'pridodavati']","(0.0, 0.0)",positive,Neutralan
ENG30-00230749-b,na veseo način,['veselo'],"(0.0, 0.0)",positive,Neutralan
ENG30-02582042-v,pokrenuti parnicu protiv nekog; tužiti,"['postupati', 'parničiti', 'tužiti', 'parničiti se']","(0.0, 0.0)",negative,negativan
ENG30-00752954-n,upotreba trikova da bi se ko prevario (obično da bi se od njih izvukao novac),"['lukavost', 'prevara']","(0.0, 0.0)",positive,Negativan
ENG30-08198398-n,jedinica koja je deo nekog roda vojske,"['vojna jedinica', 'sila', 'snaga']","(0.0, 0.0)",negative,Negativan
ENG30-09444100-n,Nebesko telo od vrućih gasova koje emituje energiju iz termonuklearnih reakciju u svom središtu (astronomija).,['zvezda'],"(0.0, 0.0)",positive,Neutralan
ENG30-14438125-n,stanje kada je neko izuzetno cenjen i poštovan,"['dobar glas', 'poštovanje', 'reputacija', 'respekt']","(0.0, 0.0)",positive,Pozitivan
ENG30-01127245-n,čin prisiljavanja silom ili autoritetom,"['nametanje', 'prinuda', 'prisila', 'prisiljavanje']","(0.0, 0.0)",negative,Negativan
ENG30-07209089-n,(pravo) formalna primedba na tvrdnju suprotne strane,['prigovor'],"(0.0, 0.0)",negative,Negativan
ENG30-13943968-n,Specijalna situacija.,['stvar'],"(0.0, 0.0)",positive,Neutralan
ENG30-00043195-n,Čin otkrivanja nečega.,['otkriće'],"(0.0, 0.0)",positive,Negativan
ENG30-05823054-n,Nešto (kao činjenica ili okolnost) što pokazuje da je čin bio razuman ili potreban.,['opravdanje'],"(0.0, 0.0)",positive,Neutralan
ENG30-00750306-n,nepoštenost šarlatana,"['nadrilekarstvo', 'prevara', 'šarlatanstvo']","(0.0, 0.0)",negative,Negativan
ENG30-06547832-n,nalog za odvođenje u pritvor,['hapšenje'],"(0.0, 0.0)",negative,Negativan
ENG30-05663671-n,sistem ili oblik kojim se upravlja društvom ili drugim političkim jedinicama,"['administracija', 'režim', 'uprava', 'vlada', 'vladanje']","(0.0, 0.0)",negative,Neutralan
