ILI,definition,lemma_names,sentiment_SWN,sentiment_lexicon,sentiment_sa
ENG30-02292125-v,dobiti,"['dobijati', 'dobiti', 'koristiti se', 'okoristiti se', 'zadobijati', 'zadobiti', 'zaraditi', 'zarađivati']","(0.0, 0.0)",positive,Neutralan
ENG30-13947415-n,Pozicija u druđtvenoj hijerarhiji.,"['rang', 'stepen', 'stupanj', 'čin']","(0.0, 0.0)",positive,Neutralan
ENG30-00824767-v,grditi strogo ili ljutito,"['grditi', 'izgrditi', 'koriti', 'kritikovati', 'prekoravati', 'prekoriti']","(0.0, 0.0)",negative,Negativan
ENG30-02784732-n,ukras koji se sastoji od trake ili štrafte u drugačijoj boji ili od drugačijeg materijala,"['lenta', 'pruga', 'štrafta', 'traka', 'vrpca']","(0.0, 0.0)",negative,Neutralan
ENG30-00029933-a,koji prekomerno želi da stekne npr. bogatstvo,"['pohlepan', 'lakom', 'željan', 'grabljiv', 'gramziv', 'grabežljiv']","(0.0, 0.0)",negative,Negativan
ENG30-00413432-a,"koji koriste nepismena, plemenska ili neindustrijska društva","['grub', 'primitivan']","(0.0, 0.0)",negative,Negativan
ENG30-00959376-n,Manja kratkotrajna bitka.,"['okršaj', 'sukob', 'čarka']","(0.0, 0.0)",negative,Negativan
ENG30-10195593-n,osoba koja zagovara verovanja i mišljenja kojih se ne drži,"['licemer', 'hipokrit']","(0.0, 0.0)",negative,Negativan
ENG30-09609232-n,"Osoba koja ulaže kapital u posao, posebno veliki posao.",['kapitalista'],"(0.0, 0.0)",positive,Negativan
ENG30-00082308-v,smanjiti bol ili neprijatnosti ; ublažiti,"['olakšati', 'smiriti', 'tešiti', 'umiriti', 'utešiti']","(0.0, 0.0)",positive,Neutralan
ENG30-04841810-n,obzirnost u postupanju sa drugima i izbegavanje da se kome uvreda nanese,"['obzirnost', 'promišljenost', 'smotrenost', 'takt', 'taktičnost', 'uviđavnost']","(0.0, 0.0)",positive,Neutralan
ENG30-13939892-n,"Specifična pozicija koja se može identifikovati u kontinuumu, nizu i posebno procesu.","['stadij', 'stadijum', 'stepen', 'stupanj', 'nivo']","(0.0, 0.0)",positive,Neutralan
ENG30-01202904-n,Zajednička operacija ili radnja.,"['kooperacija', 'saradnja']","(0.0, 0.0)",positive,Neutralan
ENG30-10000158-n,Advokat koji zastupa odbranu.,"['advokat odbrane', 'branilac']","(0.0, 0.0)",positive,Neutralan
ENG30-08500213-n,Najdublji i najudaljeniji deo.,['dubina'],"(0.0, 0.0)",positive,Neutralan
ENG30-06217103-n,političko usmerenje onih koji se zalažu za vladavinu naroda ili predstavnika koje je izabrao narod,['demokratija'],"(0.0, 0.0)",positive,Neutralan
ENG30-10210137-n,"osoba koja uzima učešća u oružnaoj pobuni protiv vlasti, posebno u uverenju da će popraviti društvo","['pobunjenik', 'borac za slobodu']","(0.0, 0.0)",negative,Negativan
ENG30-07200527-n,govorni čin odgovaranja na pitanje,"['odgovor', 'uzvrat']","(0.0, 0.0)",negative,Neutralan
ENG30-01570935-v,Stisnuti nečiji vrat.,"['daviti', 'gušiti']","(0.0, 0.0)",negative,Negativan
ENG30-02991287-a,koji se odnosi na ili se bavi estetikom,"['estetičarski', 'estetski']","(0.0, 0.0)",positive,Neutralan
ENG30-01249315-n,formalni čin oslobađanja nekoga,"['amnestija', 'pomilovanje']","(0.0, 0.0)",positive,Negativan
ENG30-07326108-n,Najraniji period.,"['zora', 'praskozorje']","(0.0, 0.0)",positive,Neutralan
ENG30-02237782-v,Obezbediti.,"['doprineti', 'pokriti']","(0.0, 0.0)",positive,Negativan
ENG30-10236304-n,Osoba u srodstvu sa drugima.,['rod'],"(0.0, 0.0)",positive,Neutralan
ENG30-00234892-n,Promena iz jednog stanja u suprotno.,"['preokret', 'obrt']","(0.0, 0.0)",negative,Negativan
ENG30-01870275-v,Kliziti u stranu.,"['kliziti', 'zaneti se', 'skliznuti']","(0.0, 0.0)",positive,Negativan
ENG30-00306017-v,"Prasnuti, obično uz buku.","['puknuti', 'eksplodirati']","(0.0, 0.0)",negative,Neutralan
ENG30-02384686-v,Pozvati nekoga u kuću.,['pozvati'],"(0.0, 0.0)",positive,Negativan
ENG30-01150200-n,"čin lišavanja koga hrane, novca ili prava","['lišavanje', 'maltretman', 'mučenje', 'tortura']","(0.0, 0.0)",negative,Negativan
ENG30-02680814-v,Zaustaviti neko stanje ili aktivnost.,"['zaustaviti', 'prestati', 'prestajati']","(0.0, 0.0)",negative,Negativan
ENG30-00329227-n,Čin tečenja; stalan napredak.,['tok'],"(0.0, 0.0)",positive,Neutralan
ENG30-10523519-n,neko ko živi na određenom mestu duže vreme ili ko je na otm mestu ređen,['građanin'],"(0.0, 0.0)",positive,Neutralan
ENG30-00118435-v,"sprečiti nekoga da uđe, i sl.","['isključiti', 'isključivati']","(0.0, 0.0)",negative,Negativan
ENG30-01090446-n,delatnosti koje imaju za cilj snabdevanje artiklima,"['trgovina', 'promet']","(0.0, 0.0)",negative,Neutralan
ENG30-02787073-a,koji se odnosi na filozofsku doktrinu racionalizma,"['racionalan', 'racionalistički']","(0.0, 0.0)",positive,Neutralan
ENG30-12300840-n,Drvo iz roda Olea koje se gaji zbog ploda.,['maslina'],"(0.0, 0.0)",positive,Neutralan
ENG30-00335421-a,utvrđeno tako da rezultat nije više sumnjiv ni upitan; definitivno poznat,"['izvestan', 'pouzdan', 'siguran', 'utvrđen']","(0.0, 0.0)",positive,Neutralan
ENG30-01815628-v,dati zadovoljstvo kome ili kome prijatan biti,"['obradovati', 'radovati', 'zadovoljavati', 'zadovoljiti']","(0.0, 0.0)",positive,Negativan
ENG30-02069888-v,"teći, proticati, isticati ili se gubiti","['isteći', 'isticati', 'prosipati se', 'prosuti se', 'razliti se', 'razlivati se']","(0.0, 0.0)",negative,Negativan
ENG30-02215001-v,"Zadržati, ne podeliti; o isplatama.",['odbiti'],"(0.0, 0.0)",negative,Negativan
ENG30-00622584-n,"čin traženja i ubijanja, odnosno hvatanja životinja zarad hrane ili kože",['lov'],"(0.0, 0.0)",negative,Negativan
ENG30-01815185-v,Smanjiti intenzitet ili smiriti se.,"['olakšati', 'ublažiti']","(0.0, 0.0)",positive,Negativan
ENG30-15004501-n,Tvar koja ostane kada se nešto ukloni.,['talog'],"(0.0, 0.0)",negative,Neutralan
ENG30-01219893-n,čin govorenja o čemu s prezirom,"['ismevanje', 'preziranje']","(0.0, 0.0)",negative,Neutralan
ENG30-02226429-n,"Insekt koji živi na zemlji, ima snažne zadnje noge pomoću kojih može daleko da skoči, hrani se biljkama i često je velika štetovyina.",['skakavac'],"(0.0, 0.0)",negative,Negativan
ENG30-00732746-n,aktivnost kojom se krši moralna ili pravna norma,"['prekršaj', 'prestup']","(0.0, 0.0)",negative,Negativan
ENG30-13920835-n,Stanje u nekom određenom trenutku.,"['postojanje', 'stanje']","(0.0, 0.0)",positive,Neutralan
ENG30-11485367-n,Zraci sunca.,"['sunčeva svetlost', 'sunce']","(0.0, 0.0)",positive,Neutralan
ENG30-13870805-n,Oblik koji spaja.,"['veza', 'link']","(0.0, 0.0)",negative,Neutralan
ENG30-00770543-n,čin koji zanemaruje kakav raniji dogovor ili čije pravo,"['kršenje', 'napad', 'nepoštovanje', 'povreda', 'prekršaj', 'prestup']","(0.0, 0.0)",negative,Negativan
ENG30-09974648-n,Obučeni radnik koji obavlja neki zanat ili rukotvorinu.,"['obrtnik', 'zanatlija', 'majstor']","(0.0, 0.0)",positive,Neutralan
ENG30-02684971-a,koji se odnosi na ili koji naseljava božansko nebo,"['božanski', 'nebeski']","(0.0, 0.0)",positive,Neutralan
ENG30-02041877-v,raspasti se; i u prenesenom značenju,"['srušiti se', 'kolabirati', 'propasti']","(0.0, 0.0)",negative,Negativan
ENG30-02480855-n,Najveći čovekoliki majmun; živi na zemlji i vegetarijanac je; u šumama centralne zapadne Afrike.,"['gorila', 'Gorilla gorilla']","(0.0, 0.0)",negative,Neutralan
ENG30-00945401-n,Čin pomnog razgledanja da bi se našlo nešto ili neko.,"['lov', 'potraga']","(0.0, 0.0)",positive,Negativan
ENG30-00224418-b,na način označen ekstremnom ili nasilnom energijom,"['pobesnelo', 'besno']","(0.0, 0.0)",negative,Negativan
ENG30-05809878-n,Nečije celokupno iskustvo koje određuje kako mu stvari izgledaju.,"['stvarnost', 'svet']","(0.0, 0.0)",positive,Neutralan
ENG30-00737536-n,nepristojan ili neprikladan čin,"['grubost', 'kiks', 'nepodobnost', 'nepristojnost', 'sloboda']","(0.0, 0.0)",negative,Negativan
ENG30-01569181-v,Uskratiti kiseonik i sprečiti disanje.,"['udaviti', 'zadaviti']","(0.0, 0.0)",negative,Negativan
ENG30-02267989-v,zahtevati (vreme ili prostor) ,"['oduzeti', 'oduzimati', 'okupirati', 'popuniti', 'popunjavati', 'zahtevati', 'zaokupiti', 'zaokupljati', 'zauzeti', 'zauzimati']","(0.0, 0.0)",positive,Neutralan
ENG30-01345109-v,Pomeriti tako da otvor ili prolaz postanu nepristupačni.,['zatvoriti'],"(0.0, 0.0)",negative,Negativan
ENG30-02310007-v,vratiti,"['poslati natrag', 'poslati nazad', 'slati natrag', 'slati nazad', 'vraćati', 'vratiti']","(0.0, 0.0)",positive,Negativan
ENG30-02796623-n,Struktura ili objekat koji sprečava slobodno kretanje.,"['barijera', 'pregrada']","(0.0, 0.0)",negative,Negativan
ENG30-00999815-v,Prebrisati magnetski zapisanu informaciju.,['izbrisati'],"(0.0, 0.0)",negative,Negativan
ENG30-03982060-n,Iskopina koja je obično napunjena vodom.,['bazen'],"(0.0, 0.0)",positive,Neutralan
ENG30-02969886-n,"nosač koji se pričrsti za automobil i služi za prenos prtljaga, skija ili slično",['nosač'],"(0.0, 0.0)",positive,Neutralan
ENG30-00177714-v,"Ukloniti neželjene tvari iz nečega, kao perje i koštice iz pilića ili voća.","['očistiti', 'isprati']","(0.0, 0.0)",positive,Neutralan
ENG30-09774783-n,Osoba koja zastupa neku stvar ili predlaže neke ideje.,"['zagovornik', 'pobornik']","(0.0, 0.0)",positive,Neutralan
ENG30-07302836-n,Događaj gorenja (često destruktivnog).,['požar'],"(0.0, 0.0)",negative,Negativan
ENG30-01787955-v,"Naljutiti, posebno nevažnim uzrocima.","['dosaditi', 'dosađivati', 'nervirati', 'živcirati', 'gnjaviti', 'iritirati']","(0.0, 0.0)",negative,Negativan
ENG30-00601822-v,"Prihvatiti nečiju ideologiju, praksu, metodu, i koristiti je kao da je sopstvena.","['prisvojiti', 'usvojiti']","(0.0, 0.0)",positive,Negativan
ENG30-00235368-v,Postaviti ograničenje.,['ograničiti'],"(0.0, 0.0)",negative,Negativan
ENG30-03602562-n,knjiga zabeleški kao fizički predmet,['dnevnik'],"(0.0, 0.0)",positive,Neutralan
ENG30-02851540-n,ulica koja je na jednom kraju zatvorena i nema prolaz,['ćorsokak'],"(0.0, 0.0)",negative,Negativan
ENG30-10129825-n,mlada neudata žena,"['devojka', 'gospođica', 'mlada dama']","(0.0, 0.0)",negative,Negativan
ENG30-00872886-v,Dati nekome savet,"['savetovati', 'posavetovati']","(0.0, 0.0)",positive,Neutralan
ENG30-01931768-v,Usmeriti pravac; odrediti pravac putovanja.,"['upravljati', 'usmeriti']","(0.0, 0.0)",positive,Neutralan
ENG30-13594585-n,broj koji izražava postignuće ekipe ili osobe u igri ili takmičenju,"['skor', 'rezultat']","(0.0, 0.0)",positive,Neutralan
ENG30-05492259-n,"presavijeni deo, kao na koži ili mišićima","['nabor', 'bora']","(0.0, 0.0)",negative,Negativan
ENG30-00200863-v,izbaciti ili eliminisati (ukloniti),"['izbaciti iz teksta', 'brisati']","(0.0, 0.0)",negative,Negativan
ENG30-01546111-v,Biti u uspravnom položaju.,['stajati'],"(0.0, 0.0)",positive,Neutralan
BILI-00001022,"Dan sveca zaštitnika, svetkovina i kult predaka.",['slava'],"(0.0, 0.0)",positive,Neutralan
ENG30-01510576-v,Prekinuti rad pritiskom na prekidač.,['isključiti'],"(0.0, 0.0)",negative,Negativan
ENG30-00756194-n,stvaranje lažne slike o čem,"['gluma', 'glumatanje', 'izigravanje', 'pretvaranje']","(0.0, 0.0)",negative,Negativan
ENG30-04487996-n,Nešto što se daje u znak pobede.,"['trofej', 'odličje']","(0.0, 0.0)",positive,Negativan
ENG30-06346461-n,opšti ili opisni naslov za deo pisanog rada,"['naslov', 'podnaslov']","(0.0, 0.0)",positive,Neutralan
ENG30-01103021-a,"koji je primenjljiv na šta ili koji se odlikuje čime što je posebno, naročito ili jedinstveno","['naročit', 'poseban', 'specifičan']","(0.0, 0.0)",positive,Neutralan
ENG30-02309374-v,dati (kao lek),"['dati', 'davati', 'prepisati', 'prepisivati', 'primeniti', 'primenjivati']","(0.0, 0.0)",positive,Negativan
ENG30-01983162-a,koji zaslužuje uvažavanje i poštovanje,"['častan', 'dobar', 'dobronameran', 'moralan', 'pošten', 'poštovan', 'pouzdan', 'siguran', 'ugledan', 'uredan', 'uvažen']","(0.0, 0.0)",positive,Neutralan
ENG30-06373314-n,"priča koja je ispričana u romanu, pozorišnom komadu ili filmu itd.",['zaplet'],"(0.0, 0.0)",negative,Neutralan
ENG30-10206887-n,neko ko je primljen među članove kakvog naučnog polja,"['ekspert', 'stručnjak', 'znalac']","(0.0, 0.0)",positive,Neutralan
ENG30-00742130-n,nepočinstvo koje izvršitelj nije imao pravo da sprovede; neprofesionalno ponašanje,"['malverzacija', 'nesavesnost', 'zloupotreba']","(0.0, 0.0)",negative,Negativan
ENG30-01951801-a,koji pruža uživanje ili zadovoljstvo,"['cenjen', 'prijatan', 'dopadljiv']","(0.0, 0.0)",positive,Neutralan
ENG30-09403734-n,niz planina,"['lanac', 'venac']","(0.0, 0.0)",negative,Neutralan
ENG30-01886488-v,Prolaziti ili se kretati nenametljivo ili glatko.,"['puzati', 'gmizati', 'puziti']","(0.0, 0.0)",negative,Neutralan
ENG30-05090441-n,Svojstvo relativne veličine ili opsega.,['veličina'],"(0.0, 0.0)",positive,Neutralan
ENG30-00748282-v,nametnuti nešto neprijatno,"['nametati', 'nametnuti', 'naneti', 'naneti bol', 'nanositi']","(0.0, 0.0)",negative,Negativan
ENG30-14006179-n,stanje bez pokreta ili kretanja,"['mir', 'nepokretnost', 'nepomičnost']","(0.0, 0.0)",positive,Neutralan
ENG30-00418364-a,potpuno uredan i čist,"['besprekoran', 'čist', 'neumrljan', 'uredan']","(0.0, 0.0)",positive,Neutralan
ENG30-02390258-n,Sterilni potomak muškog konja i ženskog magarca.,['mazga'],"(0.0, 0.0)",negative,Negativan
ENG30-02297966-a,za kog se smatra da je u saglasju s prihvaćenom upotrebom,"['prihvatljiv', 'zadovoljavajući']","(0.0, 0.0)",positive,Neutralan
ENG30-07068900-n,zadovoljstvo sopstvenim (ili tuđim) dostignućima,['ponos'],"(0.0, 0.0)",positive,Neutralan
ENG30-02405390-v,čije mesto zauzeti ili se na čiju poziciju pomeriti,"['menjati', 'zameniti', 'zamenjivati', 'zauzeti', 'zauzimati']","(0.0, 0.0)",positive,Neutralan
ENG30-14619225-n,Najmanja komponenta nekog elementa koja ima hemijska svostva tog elementa (fizika ili hemija).,['atom'],"(0.0, 0.0)",positive,Neutralan
ENG30-06369216-n,roman koji se bavi idealizovanim događajima dalekim od svakodnevnice,['romansa'],"(0.0, 0.0)",positive,Neutralan
ENG30-02448060-n,Vrsta jazavca poreklom iz Evrope i Azije.,"['jazavac', 'Meles meles']","(0.0, 0.0)",negative,Neutralan
ENG30-01302019-v,zadržavati ili sprečiti da ode,"['držati', 'zadržati', 'zadržavati']","(0.0, 0.0)",negative,Negativan
ENG30-00553823-n,bučni nemir,"['potres', 'uznemirenje', 'metež', 'gungula', 'gužva']","(0.0, 0.0)",negative,Negativan
ENG30-02756821-v,spustititi se (o atmosferskim padavinama),"['padati', 'pasti']","(0.0, 0.0)",negative,Negativan
ENG30-02207647-n,sterilni mrav ili termit bez krila koji ima veliku glavu i jake čeljusti prilagođene za odbranu kolonije,"['vojnik', 'ratnik']","(0.0, 0.0)",positive,Neutralan
ENG30-07452251-n,bogata i spektakularna ceremonija,"['ceremonija', 'parada', 'povorka']","(0.0, 0.0)",positive,Neutralan
ENG30-01133281-n,Čin upravljanja nečim.,"['upravljanje', 'rukovođenje']","(0.0, 0.0)",positive,Negativan
ENG30-01672432-v,"stvoriti umetničke predmete, kao muziku, slike, poeziju, ples itd.","['stvoriti', 'roditi']","(0.0, 0.0)",positive,Neutralan
ENG30-04749709-n,"razlika između suprotstavljenih činjenica, tvrdnji ili mišljenja","['devijacija', 'nesaglasnost', 'neslaganje', 'nesličnost', 'neusaglašenost', 'odstupanje', 'oprečnost', 'razlika', 'razmimoilaženje']","(0.0, 0.0)",negative,Neutralan
ENG30-01654628-v,Napraviti nešto kombinujući materijale ili delove.,"['napraviti', 'sagraditi']","(0.0, 0.0)",negative,Neutralan
ENG30-01989053-v,"Otkazati, bukvalno ili preneseno.","['pokvariti se', 'otkazati']","(0.0, 0.0)",negative,Neutralan
ENG30-09619168-n,Osoba koja pripada polu koji može da rađa bebe.,"['žena', 'žensko']","(0.0, 0.0)",positive,Negativan
ENG30-04280970-n,ražanj koji služi za držanje mesa preko vatre,"['kolac', 'ražanj']","(0.0, 0.0)",negative,Neutralan
ENG30-01972298-v,preći u slobodan pad pod uticajem gravitacije,"['padati', 'pasti']","(0.0, 0.0)",negative,Negativan
ENG30-01093085-n,"uzajamni transfer ekvivalentnih suma novca, posebno valuta različitih zemalja",['razmena'],"(0.0, 0.0)",positive,Neutralan
ENG30-01240210-n,čin intervenisanja (kako bi se posredovalo u sporu),"['intervencija', 'posredovanje']","(0.0, 0.0)",positive,Neutralan
ENG30-01985923-v,pasti ili se spustiti na niže mesto ili nivo,"['padati', 'pasti', 'potonuti', 'sniziti se', 'srušiti se', 'tonuti']","(0.0, 0.0)",negative,Negativan
ENG30-01375831-a,opšte prihvaćen i uvažen,"['slavan', 'poznat', 'čuven', 'značajan', 'renomiran', 'priznat', 'proslavljen']","(0.0, 0.0)",positive,Neutralan
ENG30-14642417-n,"Teški rastegljivi megnetski metalni element; u čistom obliku je srebrnobeo, ali odmah rđa; koristi se u gradnji i za alate i naoružanje; igra ulogu u prenosu kiseonika kroz krv.","['gvožđe', 'Fe', 'atomski broj 26']","(0.0, 0.0)",positive,Neutralan
ENG30-00830051-a,visoko obrazovan; koji je odlično informisan i uživa puno razumijevanje,"['dobro upućen', 'načitan', 'obrazovan', 'prosvetljen', 'učen', 'upućen']","(0.0, 0.0)",positive,Pozitivan
ENG30-14546844-n,stanje bez oštećenja ili propadanja,"['ispravnost', 'korektnost']","(0.0, 0.0)",positive,Neutralan
ENG30-03613294-n,"Metalna naprava oblikovana tako da, kada se udene u bravu, mehanizam može da se okreće.",['ključ'],"(0.0, 0.0)",negative,Neutralan
ENG30-00602112-v,usvojiti,"['prihvatati', 'prihvatiti', 'usvajati ', 'usvojiti']","(0.0, 0.0)",positive,Neutralan
ENG30-01220336-n,oštar napad na čiju ličnost ili dobro ime,"['kleveta', 'klevetanje', 'omalovažavanje']","(0.0, 0.0)",negative,Negativan
ENG30-14686186-n,"Nekada se smatralo da je to jedan od četiri elementa od kojih se sastoji svemir (po Empedoklu, arhaično).",['vatra'],"(0.0, 0.0)",negative,Neutralan
ENG30-02230022-v,reći ili poveriti (informacije) znanje,"['dati', 'dati na znanje', 'davati', 'davati na znanje', 'izneti na videlo', 'iznositi na videlo', 'obznaniti', 'obznanjivati', 'odati', 'odavati', 'otkriti', 'otkrivati', 'predati', 'predavati', 'preneti', 'preneti informaciju', 'prenositi', 'prenositi informaciju', 'pružati', 'pružiti', 'saopštavati', 'saopštiti']","(0.0, 0.0)",positive,Neutralan
ENG30-01035422-a,koji je uvezen iz koje druge oblasti i koji istrajava i bez kultivacije,"['naturalizovan', 'uspostavljen']","(0.0, 0.0)",positive,Neutralan
ENG30-03905208-n,rupa (na vratima ili na pećnici itd) kroz koju može da se viri,"['pukotina', 'špijunka']","(0.0, 0.0)",negative,Neutralan
ENG30-05264756-n,neke  strukture tela koje podsećaju  na konopac,"['funiculus', 'funicul', 'vrpca']","(0.0, 0.0)",positive,Negativan
ENG30-00778275-v,Napraviti prekid u nečemu.,['prekinuti'],"(0.0, 0.0)",negative,Negativan
ENG30-02637938-v,"Ostati na mestu, predviđajući ili očekujući nešto.",['čekati'],"(0.0, 0.0)",negative,Neutralan
ENG30-01176431-n,bučna tuča u gomili,"['metež', 'svađa']","(0.0, 0.0)",negative,Negativan
ENG30-05996646-n,Grana znanja.,"['grana nauke', 'grana', 'disciplina', 'naučno polje', 'struka']","(0.0, 0.0)",negative,Neutralan
ENG30-09930876-n,osoba koja zabavlja druge blesavim ponašanjem,"['klovn', 'luda']","(0.0, 0.0)",negative,Negativan
ENG30-02267989-v,zahtevati (vreme ili prostor) ,"['oduzeti', 'oduzimati', 'okupirati', 'popuniti', 'popunjavati', 'zahtevati', 'zaokupiti', 'zaokupljati', 'zauzeti', 'zauzimati']","(0.0, 0.0)",negative,Neutralan
ENG30-01120448-n,Čin isplaćivanja novca.,"['plaćanje', 'isplaćivanje', 'plata']","(0.0, 0.0)",negative,Negativan
ENG30-02519991-v,za šta reparacije ili popravke praviti,"['dati naknadu za', 'davati naknadu za', 'ispraviti', 'ispravljati', 'kompenzirati', 'kompenzovati', 'korigovati', 'nadoknaditi', 'nadoknađivati', 'odštetiti', 'podešavati', 'podesiti', 'popraviti', 'popravljati']","(0.0, 0.0)",positive,Neutralan
ENG30-05868272-n,srednji deo ili odeljak,"['centar', 'razrada', 'sreda', 'sredina', 'središte']","(0.0, 0.0)",positive,Neutralan
ENG30-00094460-v,promeniti se (u pogledu fizičkih karakteristika i atributa),"['dobiti', 'doći u stanje', 'evoluirati', 'izgraditi', 'izgraditi se', 'narasti', 'postati', 'rasti', 'razvijati', 'razvijati se', 'razviti', 'razviti se', 'steći', 'usvojiti', 'zadobiti', 'zaraditi']","(0.0, 0.0)",positive,Neutralan
